Month,Day,Hour,Time (Hours),Loading (W) (Extraction)
5,29,14,3565,3600
5,29,15,3566,3600
5,29,16,3567,3600
5,29,17,3568,3600
5,29,18,3569,3600
5,29,19,3570,3600
5,29,20,3571,3600
5,29,21,3572,3600
5,29,22,3573,3600
5,29,23,3574,3600
5,29,24,3575,3600
5,30,1,3576,3600
5,30,2,3577,3600
5,30,3,3578,3600
5,30,4,3579,3600
5,30,5,3580,3600
5,30,6,3581,3600
5,30,7,3582,3600
5,30,8,3583,3600
5,30,9,3584,3600
5,30,10,3585,3600
5,30,11,3586,3600
5,30,12,3587,3600
5,30,13,3588,3600
5,30,14,3589,3600
5,30,15,3590,3600
5,30,16,3591,3600
5,30,17,3592,3600
5,30,18,3593,3600
5,30,19,3594,3600
5,30,20,3595,3600
5,30,21,3596,3600
5,30,22,3597,3600
5,30,23,3598,3600
5,30,24,3599,3600
5,31,1,3600,3600
5,31,2,3601,3600
5,31,3,3602,3600
5,31,4,3603,3600
5,31,5,3604,3600
5,31,6,3605,3600
5,31,7,3606,3600
5,31,8,3607,3600
5,31,9,3608,3600
5,31,10,3609,3600
5,31,11,3610,3600
5,31,12,3611,3600
5,31,13,3612,3600
5,31,14,3613,3600
5,31,15,3614,3600
5,31,16,3615,3600
5,31,17,3616,3600
5,31,18,3617,3600
5,31,19,3618,3600
5,31,20,3619,3600
5,31,21,3620,3600
5,31,22,3621,3600
5,31,23,3622,3600
5,31,24,3623,3600
6,1,1,3624,3600
6,1,2,3625,3600
6,1,3,3626,3600
6,1,4,3627,3600
6,1,5,3628,3600
6,1,6,3629,3600
6,1,7,3630,3600
6,1,8,3631,3600
6,1,9,3632,3600
6,1,10,3633,3600
6,1,11,3634,3600
6,1,12,3635,3600
6,1,13,3636,3600
6,1,14,3637,3600
6,1,15,3638,3600
6,1,16,3639,3600
6,1,17,3640,3600
6,1,18,3641,3600
6,1,19,3642,3600
6,1,20,3643,3600
6,1,21,3644,3600
6,1,22,3645,3600
6,1,23,3646,3600
6,1,24,3647,3600
6,2,1,3648,3600
6,2,2,3649,3600
6,2,3,3650,3600
6,2,4,3651,3600
6,2,5,3652,3600
6,2,6,3653,3600
6,2,7,3654,3600
6,2,8,3655,3600
6,2,9,3656,3600
6,2,10,3657,3600
6,2,11,3658,3600
6,2,12,3659,3600
6,2,13,3660,3600
6,2,14,3661,3600
6,2,15,3662,3600
6,2,16,3663,3600
6,2,17,3664,3600
6,2,18,3665,3600
6,2,19,3666,3600
6,2,20,3667,3600
6,2,21,3668,3600
6,2,22,3669,3600
6,2,23,3670,3600
6,2,24,3671,3600
6,3,1,3672,3600
6,3,2,3673,3600
6,3,3,3674,3600
6,3,4,3675,3600
6,3,5,3676,3600
6,3,6,3677,3600
6,3,7,3678,3600
6,3,8,3679,3600
6,3,9,3680,3600
6,3,10,3681,3600
6,3,11,3682,3600
6,3,12,3683,3600
6,3,13,3684,3600
6,3,14,3685,3600
6,3,15,3686,3600
6,3,16,3687,3600
6,3,17,3688,3600
6,3,18,3689,3600
6,3,19,3690,3600
6,3,20,3691,3600
6,3,21,3692,3600
6,3,22,3693,3600
6,3,23,3694,3600
6,3,24,3695,3600
6,4,1,3696,3600
6,4,2,3697,3600
6,4,3,3698,3600
6,4,4,3699,3600
6,4,5,3700,3600
6,4,6,3701,3600
6,4,7,3702,3600
6,4,8,3703,3600
6,4,9,3704,3600
6,4,10,3705,3600
6,4,11,3706,3600
6,4,12,3707,3600
6,4,13,3708,3600
6,4,14,3709,3600
6,4,15,3710,3600
6,4,16,3711,3600
6,4,17,3712,3600
6,4,18,3713,3600
6,4,19,3714,3600
6,4,20,3715,3600
6,4,21,3716,3600
6,4,22,3717,3600
6,4,23,3718,3600
6,4,24,3719,3600
6,5,1,3720,3600
6,5,2,3721,3600
6,5,3,3722,3600
6,5,4,3723,3600
6,5,5,3724,3600
6,5,6,3725,3600
6,5,7,3726,3600
6,5,8,3727,3600
6,5,9,3728,3600
6,5,10,3729,3600
6,5,11,3730,3600
6,5,12,3731,3600
6,5,13,3732,3600
6,5,14,3733,3600
6,5,15,3734,3600
6,5,16,3735,3600
6,5,17,3736,3600
6,5,18,3737,3600
6,5,19,3738,3600
6,5,20,3739,3600
6,5,21,3740,3600
6,5,22,3741,3600
6,5,23,3742,3600
6,5,24,3743,3600
6,6,1,3744,3600
6,6,2,3745,3600
6,6,3,3746,3600
6,6,4,3747,3600
6,6,5,3748,3600
6,6,6,3749,3600
6,6,7,3750,3600
6,6,8,3751,3600
6,6,9,3752,3600
6,6,10,3753,3600
6,6,11,3754,3600
6,6,12,3755,3600
6,6,13,3756,3600
6,6,14,3757,3600
6,6,15,3758,3600
6,6,16,3759,3600
6,6,17,3760,3600
6,6,18,3761,3600
6,6,19,3762,3600
6,6,20,3763,3600
6,6,21,3764,3600
6,6,22,3765,3600
6,6,23,3766,3600
6,6,24,3767,3600
6,7,1,3768,3600
6,7,2,3769,3600
6,7,3,3770,3600
6,7,4,3771,3600
6,7,5,3772,3600
6,7,6,3773,3600
6,7,7,3774,3600
6,7,8,3775,3600
6,7,9,3776,3600
6,7,10,3777,3600
6,7,11,3778,3600
6,7,12,3779,3600
6,7,13,3780,3600
6,7,14,3781,3600
6,7,15,3782,3600
6,7,16,3783,3600
6,7,17,3784,3600
6,7,18,3785,3600
6,7,19,3786,3600
6,7,20,3787,3600
6,7,21,3788,3600
6,7,22,3789,3600
6,7,23,3790,3600
6,7,24,3791,3600
6,8,1,3792,3600
6,8,2,3793,3600
6,8,3,3794,3600
6,8,4,3795,3600
6,8,5,3796,3600
6,8,6,3797,3600
6,8,7,3798,3600
6,8,8,3799,3600
6,8,9,3800,3600
6,8,10,3801,3600
6,8,11,3802,3600
6,8,12,3803,3600
6,8,13,3804,3600
6,8,14,3805,3600
6,8,15,3806,3600
6,8,16,3807,3600
6,8,17,3808,3600
6,8,18,3809,3600
6,8,19,3810,3600
6,8,20,3811,3600
6,8,21,3812,3600
6,8,22,3813,3600
6,8,23,3814,3600
6,8,24,3815,3600
6,9,1,3816,3600
6,9,2,3817,3600
6,9,3,3818,3600
6,9,4,3819,3600
6,9,5,3820,3600
6,9,6,3821,3600
6,9,7,3822,3600
6,9,8,3823,3600
6,9,9,3824,3600
6,9,10,3825,3600
6,9,11,3826,3600
6,9,12,3827,3600
6,9,13,3828,3600
6,9,14,3829,3600
6,9,15,3830,3600
6,9,16,3831,3600
6,9,17,3832,3600
6,9,18,3833,3600
6,9,19,3834,3600
6,9,20,3835,3600
6,9,21,3836,3600
6,9,22,3837,3600
6,9,23,3838,3600
6,9,24,3839,3600
6,10,1,3840,3600
6,10,2,3841,3600
6,10,3,3842,3600
6,10,4,3843,3600
6,10,5,3844,3600
6,10,6,3845,3600
6,10,7,3846,3600
6,10,8,3847,3600
6,10,9,3848,3600
6,10,10,3849,3600
6,10,11,3850,3600
6,10,12,3851,3600
6,10,13,3852,3600
6,10,14,3853,3600
6,10,15,3854,3600
6,10,16,3855,3600
6,10,17,3856,3600
6,10,18,3857,3600
6,10,19,3858,3600
6,10,20,3859,3600
6,10,21,3860,3600
6,10,22,3861,3600
6,10,23,3862,3600
6,10,24,3863,3600
6,11,1,3864,3600
6,11,2,3865,3600
6,11,3,3866,3600
6,11,4,3867,3600
6,11,5,3868,3600
6,11,6,3869,3600
6,11,7,3870,3600
6,11,8,3871,3600
6,11,9,3872,3600
6,11,10,3873,3600
6,11,11,3874,3600
6,11,12,3875,3600
6,11,13,3876,3600
6,11,14,3877,3600
6,11,15,3878,3600
6,11,16,3879,3600
6,11,17,3880,3600
6,11,18,3881,3600
6,11,19,3882,3600
6,11,20,3883,3600
6,11,21,3884,3600
6,11,22,3885,3600
6,11,23,3886,3600
6,11,24,3887,3600
6,12,1,3888,3600
6,12,2,3889,3600
6,12,3,3890,3600
6,12,4,3891,3600
6,12,5,3892,3600
6,12,6,3893,3600
6,12,7,3894,3600
6,12,8,3895,3600
6,12,9,3896,3600
6,12,10,3897,3600
6,12,11,3898,3600
6,12,12,3899,3600
6,12,13,3900,3600
6,12,14,3901,3600
6,12,15,3902,3600
6,12,16,3903,3600
6,12,17,3904,3600
6,12,18,3905,3600
6,12,19,3906,3600
6,12,20,3907,3600
6,12,21,3908,3600
6,12,22,3909,3600
6,12,23,3910,3600
6,12,24,3911,3600
6,13,1,3912,3600
6,13,2,3913,3600
6,13,3,3914,3600
6,13,4,3915,3600
6,13,5,3916,3600
6,13,6,3917,3600
6,13,7,3918,3600
6,13,8,3919,3600
6,13,9,3920,3600
6,13,10,3921,3600
6,13,11,3922,3600
6,13,12,3923,3600
6,13,13,3924,3600
6,13,14,3925,3600
6,13,15,3926,3600
6,13,16,3927,3600
6,13,17,3928,3600
6,13,18,3929,3600
6,13,19,3930,3600
6,13,20,3931,3600
6,13,21,3932,3600
6,13,22,3933,3600
6,13,23,3934,3600
6,13,24,3935,3600
6,14,1,3936,3600
6,14,2,3937,3600
6,14,3,3938,3600
6,14,4,3939,3600
6,14,5,3940,3600
6,14,6,3941,3600
6,14,7,3942,3600
6,14,8,3943,3600
6,14,9,3944,3600
6,14,10,3945,3600
6,14,11,3946,3600
6,14,12,3947,3600
6,14,13,3948,3600
6,14,14,3949,3600
6,14,15,3950,3600
6,14,16,3951,3600
6,14,17,3952,3600
6,14,18,3953,3600
6,14,19,3954,3600
6,14,20,3955,3600
6,14,21,3956,3600
6,14,22,3957,3600
6,14,23,3958,3600
6,14,24,3959,3600
6,15,1,3960,3600
6,15,2,3961,3600
6,15,3,3962,3600
6,15,4,3963,3600
6,15,5,3964,3600
6,15,6,3965,3600
6,15,7,3966,3600
6,15,8,3967,3600
6,15,9,3968,3600
6,15,10,3969,3600
6,15,11,3970,3600
6,15,12,3971,3600
6,15,13,3972,3600
6,15,14,3973,3600
6,15,15,3974,3600
6,15,16,3975,3600
6,15,17,3976,3600
6,15,18,3977,3600
6,15,19,3978,3600
6,15,20,3979,3600
6,15,21,3980,3600
6,15,22,3981,3600
6,15,23,3982,3600
6,15,24,3983,3600
6,16,1,3984,3600
6,16,2,3985,3600
6,16,3,3986,3600
6,16,4,3987,3600
6,16,5,3988,3600
6,16,6,3989,3600
6,16,7,3990,3600
6,16,8,3991,3600
6,16,9,3992,3600
6,16,10,3993,3600
6,16,11,3994,3600
6,16,12,3995,3600
6,16,13,3996,3600
6,16,14,3997,3600
6,16,15,3998,3600
6,16,16,3999,3600
6,16,17,4000,3600
6,16,18,4001,3600
6,16,19,4002,3600
6,16,20,4003,3600
6,16,21,4004,3600
6,16,22,4005,3600
6,16,23,4006,3600
6,16,24,4007,3600
6,17,1,4008,3600
6,17,2,4009,3600
6,17,3,4010,3600
6,17,4,4011,3600
6,17,5,4012,3600
6,17,6,4013,3600
6,17,7,4014,3600
6,17,8,4015,3600
6,17,9,4016,3600
6,17,10,4017,3600
6,17,11,4018,3600
6,17,12,4019,3600
6,17,13,4020,3600
6,17,14,4021,3600
6,17,15,4022,3600
6,17,16,4023,3600
6,17,17,4024,3600
6,17,18,4025,3600
6,17,19,4026,3600
6,17,20,4027,3600
6,17,21,4028,3600
6,17,22,4029,3600
6,17,23,4030,3600
6,17,24,4031,3600
6,18,1,4032,3600
6,18,2,4033,3600
6,18,3,4034,3600
6,18,4,4035,3600
6,18,5,4036,3600
6,18,6,4037,3600
6,18,7,4038,3600
6,18,8,4039,3600
6,18,9,4040,3600
6,18,10,4041,3600
6,18,11,4042,3600
6,18,12,4043,3600
6,18,13,4044,3600
6,18,14,4045,3600
6,18,15,4046,3600
6,18,16,4047,3600
6,18,17,4048,3600
6,18,18,4049,3600
6,18,19,4050,3600
6,18,20,4051,3600
6,18,21,4052,3600
6,18,22,4053,3600
6,18,23,4054,3600
6,18,24,4055,3600
6,19,1,4056,3600
6,19,2,4057,3600
6,19,3,4058,3600
6,19,4,4059,3600
6,19,5,4060,3600
6,19,6,4061,3600
6,19,7,4062,3600
6,19,8,4063,3600
6,19,9,4064,3600
6,19,10,4065,3600
6,19,11,4066,3600
6,19,12,4067,3600
6,19,13,4068,3600
6,19,14,4069,3600
6,19,15,4070,3600
6,19,16,4071,3600
6,19,17,4072,3600
6,19,18,4073,3600
6,19,19,4074,3600
6,19,20,4075,3600
6,19,21,4076,3600
6,19,22,4077,3600
6,19,23,4078,3600
6,19,24,4079,3600
6,20,1,4080,3600
6,20,2,4081,3600
6,20,3,4082,3600
6,20,4,4083,3600
6,20,5,4084,3600
6,20,6,4085,3600
6,20,7,4086,3600
6,20,8,4087,3600
6,20,9,4088,3600
6,20,10,4089,3600
6,20,11,4090,3600
6,20,12,4091,3600
6,20,13,4092,3600
6,20,14,4093,3600
6,20,15,4094,3600
6,20,16,4095,3600
6,20,17,4096,3600
6,20,18,4097,3600
6,20,19,4098,3600
6,20,20,4099,3600
6,20,21,4100,3600
6,20,22,4101,3600
6,20,23,4102,3600
6,20,24,4103,3600
6,21,1,4104,3600
6,21,2,4105,3600
6,21,3,4106,3600
6,21,4,4107,3600
6,21,5,4108,3600
6,21,6,4109,3600
6,21,7,4110,3600
6,21,8,4111,3600
6,21,9,4112,3600
6,21,10,4113,3600
6,21,11,4114,3600
6,21,12,4115,3600
6,21,13,4116,3600
6,21,14,4117,3600
6,21,15,4118,3600
6,21,16,4119,3600
6,21,17,4120,3600
6,21,18,4121,3600
6,21,19,4122,3600
6,21,20,4123,3600
6,21,21,4124,3600
6,21,22,4125,3600
6,21,23,4126,3600
6,21,24,4127,3600
6,22,1,4128,3600
6,22,2,4129,3600
6,22,3,4130,3600
6,22,4,4131,3600
6,22,5,4132,3600
6,22,6,4133,3600
6,22,7,4134,3600
6,22,8,4135,3600
6,22,9,4136,3600
6,22,10,4137,3600
6,22,11,4138,3600
6,22,12,4139,3600
6,22,13,4140,3600
6,22,14,4141,3600
6,22,15,4142,3600
6,22,16,4143,3600
6,22,17,4144,3600
6,22,18,4145,3600
6,22,19,4146,3600
6,22,20,4147,3600
6,22,21,4148,3600
6,22,22,4149,3600
6,22,23,4150,3600
6,22,24,4151,3600
6,23,1,4152,3600
6,23,2,4153,3600
6,23,3,4154,3600
6,23,4,4155,3600
6,23,5,4156,3600
6,23,6,4157,3600
6,23,7,4158,3600
6,23,8,4159,3600
6,23,9,4160,3600
6,23,10,4161,3600
6,23,11,4162,3600
6,23,12,4163,3600
6,23,13,4164,3600
6,23,14,4165,3600
6,23,15,4166,3600
6,23,16,4167,3600
6,23,17,4168,3600
6,23,18,4169,3600
6,23,19,4170,3600
6,23,20,4171,3600
6,23,21,4172,3600
6,23,22,4173,3600
6,23,23,4174,3600
6,23,24,4175,3600
6,24,1,4176,3600
6,24,2,4177,3600
6,24,3,4178,3600
6,24,4,4179,3600
6,24,5,4180,3600
6,24,6,4181,3600
6,24,7,4182,3600
6,24,8,4183,3600
6,24,9,4184,3600
6,24,10,4185,3600
6,24,11,4186,3600
6,24,12,4187,3600
6,24,13,4188,3600
6,24,14,4189,3600
6,24,15,4190,3600
6,24,16,4191,3600
6,24,17,4192,3600
6,24,18,4193,3600
6,24,19,4194,3600
6,24,20,4195,3600
6,24,21,4196,3600
6,24,22,4197,3600
6,24,23,4198,3600
6,24,24,4199,3600
6,25,1,4200,3600
6,25,2,4201,3600
6,25,3,4202,3600
6,25,4,4203,3600
6,25,5,4204,3600
6,25,6,4205,3600
6,25,7,4206,3600
6,25,8,4207,3600
6,25,9,4208,3600
6,25,10,4209,3600
6,25,11,4210,3600
6,25,12,4211,3600
6,25,13,4212,3600
6,25,14,4213,3600
6,25,15,4214,3600
6,25,16,4215,3600
6,25,17,4216,3600
6,25,18,4217,3600
6,25,19,4218,3600
6,25,20,4219,3600
6,25,21,4220,3600
6,25,22,4221,3600
6,25,23,4222,3600
6,25,24,4223,3600
6,26,1,4224,3600
6,26,2,4225,3600
6,26,3,4226,3600
6,26,4,4227,3600
6,26,5,4228,3600
6,26,6,4229,3600
6,26,7,4230,3600
6,26,8,4231,3600
6,26,9,4232,3600
6,26,10,4233,3600
6,26,11,4234,3600
6,26,12,4235,3600
6,26,13,4236,3600
6,26,14,4237,3600
6,26,15,4238,3600
6,26,16,4239,3600
6,26,17,4240,3600
6,26,18,4241,3600
6,26,19,4242,3600
6,26,20,4243,3600
6,26,21,4244,3600
6,26,22,4245,3600
6,26,23,4246,3600
6,26,24,4247,3600
6,27,1,4248,3600
6,27,2,4249,3600
6,27,3,4250,3600
6,27,4,4251,3600
6,27,5,4252,3600
6,27,6,4253,3600
6,27,7,4254,3600
6,27,8,4255,3600
6,27,9,4256,3600
6,27,10,4257,3600
6,27,11,4258,3600
6,27,12,4259,3600
6,27,13,4260,3600
6,27,14,4261,3600
6,27,15,4262,3600
6,27,16,4263,3600
6,27,17,4264,3600
6,27,18,4265,3600
6,27,19,4266,3600
6,27,20,4267,3600
6,27,21,4268,3600
6,27,22,4269,3600
6,27,23,4270,3600
6,27,24,4271,3600
6,28,1,4272,3600
6,28,2,4273,3600
6,28,3,4274,3600
6,28,4,4275,3600
6,28,5,4276,3600
6,28,6,4277,3600
6,28,7,4278,3600
6,28,8,4279,3600
6,28,9,4280,3600
6,28,10,4281,3600
6,28,11,4282,3600
6,28,12,4283,3600
6,28,13,4284,3600
6,28,14,4285,3600
6,28,15,4286,3600
6,28,16,4287,3600
6,28,17,4288,3600
6,28,18,4289,3600
6,28,19,4290,3600
6,28,20,4291,3600
6,28,21,4292,3600
6,28,22,4293,3600
6,28,23,4294,3600
6,28,24,4295,3600
6,29,1,4296,3600
6,29,2,4297,3600
6,29,3,4298,3600
6,29,4,4299,3600
6,29,5,4300,3600
6,29,6,4301,3600
6,29,7,4302,3600
6,29,8,4303,3600
6,29,9,4304,3600
6,29,10,4305,3600
6,29,11,4306,3600
6,29,12,4307,3600
6,29,13,4308,3600
6,29,14,4309,3600
6,29,15,4310,3600
6,29,16,4311,3600
6,29,17,4312,3600
6,29,18,4313,3600
6,29,19,4314,3600
6,29,20,4315,3600
6,29,21,4316,3600
6,29,22,4317,3600
6,29,23,4318,3600
6,29,24,4319,3600
6,30,1,4320,3600
6,30,2,4321,3600
6,30,3,4322,3600
6,30,4,4323,3600
6,30,5,4324,3600
6,30,6,4325,3600
6,30,7,4326,3600
6,30,8,4327,3600
6,30,9,4328,3600
6,30,10,4329,3600
6,30,11,4330,3600
6,30,12,4331,3600
6,30,13,4332,3600
6,30,14,4333,3600
6,30,15,4334,3600
6,30,16,4335,3600
6,30,17,4336,3600
6,30,18,4337,3600
6,30,19,4338,3600
6,30,20,4339,3600
6,30,21,4340,3600
6,30,22,4341,3600
6,30,23,4342,3600
6,30,24,4343,3600
7,1,1,4344,3600
7,1,2,4345,3600
7,1,3,4346,3600
7,1,4,4347,3600
7,1,5,4348,3600
7,1,6,4349,3600
7,1,7,4350,3600
7,1,8,4351,3600
7,1,9,4352,3600
7,1,10,4353,3600
7,1,11,4354,3600
7,1,12,4355,3600
7,1,13,4356,3600
7,1,14,4357,3600
7,1,15,4358,3600
7,1,16,4359,3600
7,1,17,4360,3600
7,1,18,4361,3600
7,1,19,4362,3600
7,1,20,4363,3600
7,1,21,4364,3600
7,1,22,4365,3600
7,1,23,4366,3600
7,1,24,4367,3600
7,2,1,4368,3600
7,2,2,4369,3600
7,2,3,4370,3600
7,2,4,4371,3600
7,2,5,4372,3600
7,2,6,4373,3600
7,2,7,4374,3600
7,2,8,4375,3600
7,2,9,4376,3600
7,2,10,4377,3600
7,2,11,4378,3600
7,2,12,4379,3600
7,2,13,4380,3600
7,2,14,4381,3600
7,2,15,4382,3600
7,2,16,4383,3600
7,2,17,4384,3600
7,2,18,4385,3600
7,2,19,4386,3600
7,2,20,4387,3600
7,2,21,4388,3600
7,2,22,4389,3600
7,2,23,4390,3600
7,2,24,4391,3600
7,3,1,4392,3600
7,3,2,4393,3600
7,3,3,4394,3600
7,3,4,4395,3600
7,3,5,4396,3600
7,3,6,4397,3600
7,3,7,4398,3600
7,3,8,4399,3600
7,3,9,4400,3600
7,3,10,4401,3600
7,3,11,4402,3600
7,3,12,4403,3600
7,3,13,4404,3600
7,3,14,4405,3600
7,3,15,4406,3600
7,3,16,4407,3600
7,3,17,4408,3600
7,3,18,4409,3600
7,3,19,4410,3600
7,3,20,4411,3600
7,3,21,4412,3600
7,3,22,4413,3600
7,3,23,4414,3600
7,3,24,4415,3600
7,4,1,4416,3600
7,4,2,4417,3600
7,4,3,4418,3600
7,4,4,4419,3600
7,4,5,4420,3600
7,4,6,4421,3600
7,4,7,4422,3600
7,4,8,4423,3600
7,4,9,4424,3600
7,4,10,4425,3600
7,4,11,4426,3600
7,4,12,4427,3600
7,4,13,4428,3600
7,4,14,4429,3600
7,4,15,4430,3600
7,4,16,4431,3600
7,4,17,4432,3600
7,4,18,4433,3600
7,4,19,4434,3600
7,4,20,4435,3600
7,4,21,4436,3600
7,4,22,4437,3600
7,4,23,4438,3600
7,4,24,4439,3600
7,5,1,4440,3600
7,5,2,4441,3600
7,5,3,4442,3600
7,5,4,4443,3600
7,5,5,4444,3600
7,5,6,4445,3600
7,5,7,4446,3600
7,5,8,4447,3600
7,5,9,4448,3600
7,5,10,4449,3600
7,5,11,4450,3600
7,5,12,4451,3600
7,5,13,4452,3600
7,5,14,4453,3600
7,5,15,4454,3600
7,5,16,4455,3600
7,5,17,4456,3600
7,5,18,4457,3600
7,5,19,4458,3600
7,5,20,4459,3600
7,5,21,4460,3600
7,5,22,4461,3600
7,5,23,4462,3600
7,5,24,4463,3600
7,6,1,4464,3600
7,6,2,4465,3600
7,6,3,4466,3600
7,6,4,4467,3600
7,6,5,4468,3600
7,6,6,4469,3600
7,6,7,4470,3600
7,6,8,4471,3600
7,6,9,4472,3600
7,6,10,4473,3600
7,6,11,4474,3600
7,6,12,4475,3600
7,6,13,4476,3600
7,6,14,4477,3600
7,6,15,4478,3600
7,6,16,4479,3600
7,6,17,4480,3600
7,6,18,4481,3600
7,6,19,4482,3600
7,6,20,4483,3600
7,6,21,4484,3600
7,6,22,4485,3600
7,6,23,4486,3600
7,6,24,4487,3600
7,7,1,4488,3600
7,7,2,4489,3600
7,7,3,4490,3600
7,7,4,4491,3600
7,7,5,4492,3600
7,7,6,4493,3600
7,7,7,4494,3600
7,7,8,4495,3600
7,7,9,4496,3600
7,7,10,4497,3600
7,7,11,4498,3600
7,7,12,4499,3600
7,7,13,4500,3600
7,7,14,4501,3600
7,7,15,4502,3600
7,7,16,4503,3600
7,7,17,4504,3600
7,7,18,4505,3600
7,7,19,4506,3600
7,7,20,4507,3600
7,7,21,4508,3600
7,7,22,4509,3600
7,7,23,4510,3600
7,7,24,4511,3600
7,8,1,4512,3600
7,8,2,4513,3600
7,8,3,4514,3600
7,8,4,4515,3600
7,8,5,4516,3600
7,8,6,4517,3600
7,8,7,4518,3600
7,8,8,4519,3600
7,8,9,4520,3600
7,8,10,4521,3600
7,8,11,4522,3600
7,8,12,4523,3600
7,8,13,4524,3600
7,8,14,4525,3600
7,8,15,4526,3600
7,8,16,4527,3600
7,8,17,4528,3600
7,8,18,4529,3600
7,8,19,4530,3600
7,8,20,4531,3600
7,8,21,4532,3600
7,8,22,4533,3600
7,8,23,4534,3600
7,8,24,4535,3600
7,9,1,4536,3600
7,9,2,4537,3600
7,9,3,4538,3600
7,9,4,4539,3600
7,9,5,4540,3600
7,9,6,4541,3600
7,9,7,4542,3600
7,9,8,4543,3600
7,9,9,4544,3600
7,9,10,4545,3600
7,9,11,4546,3600
7,9,12,4547,3600
7,9,13,4548,3600
7,9,14,4549,3600
7,9,15,4550,3600
7,9,16,4551,3600
7,9,17,4552,3600
7,9,18,4553,3600
7,9,19,4554,3600
7,9,20,4555,3600
7,9,21,4556,3600
7,9,22,4557,3600
7,9,23,4558,3600
7,9,24,4559,3600
7,10,1,4560,3600
7,10,2,4561,3600
7,10,3,4562,3600
7,10,4,4563,3600
7,10,5,4564,3600
7,10,6,4565,3600
7,10,7,4566,3600
7,10,8,4567,3600
7,10,9,4568,3600
7,10,10,4569,3600
7,10,11,4570,3600
7,10,12,4571,3600
7,10,13,4572,3600
7,10,14,4573,3600
7,10,15,4574,3600
7,10,16,4575,3600
7,10,17,4576,3600
7,10,18,4577,3600
7,10,19,4578,3600
7,10,20,4579,3600
7,10,21,4580,3600
7,10,22,4581,3600
7,10,23,4582,3600
7,10,24,4583,3600
7,11,1,4584,3600
7,11,2,4585,3600
7,11,3,4586,3600
7,11,4,4587,3600
7,11,5,4588,3600
7,11,6,4589,3600
7,11,7,4590,3600
7,11,8,4591,3600
7,11,9,4592,3600
7,11,10,4593,3600
7,11,11,4594,3600
7,11,12,4595,3600
7,11,13,4596,3600
7,11,14,4597,3600
7,11,15,4598,3600
7,11,16,4599,3600
7,11,17,4600,3600
7,11,18,4601,3600
7,11,19,4602,3600
7,11,20,4603,3600
7,11,21,4604,3600
7,11,22,4605,3600
7,11,23,4606,3600
7,11,24,4607,3600
7,12,1,4608,3600
7,12,2,4609,3600
7,12,3,4610,3600
7,12,4,4611,3600
7,12,5,4612,3600
7,12,6,4613,3600
7,12,7,4614,3600
7,12,8,4615,3600
7,12,9,4616,3600
7,12,10,4617,3600
7,12,11,4618,3600
7,12,12,4619,3600
7,12,13,4620,3600
7,12,14,4621,3600
7,12,15,4622,3600
7,12,16,4623,3600
7,12,17,4624,3600
7,12,18,4625,3600
7,12,19,4626,3600
7,12,20,4627,3600
7,12,21,4628,3600
7,12,22,4629,3600
7,12,23,4630,3600
7,12,24,4631,3600
7,13,1,4632,3600
7,13,2,4633,3600
7,13,3,4634,3600
7,13,4,4635,3600
7,13,5,4636,3600
7,13,6,4637,3600
7,13,7,4638,3600
7,13,8,4639,3600
7,13,9,4640,3600
7,13,10,4641,3600
7,13,11,4642,3600
7,13,12,4643,3600
7,13,13,4644,3600
7,13,14,4645,3600
7,13,15,4646,3600
7,13,16,4647,3600
7,13,17,4648,3600
7,13,18,4649,3600
7,13,19,4650,3600
7,13,20,4651,3600
7,13,21,4652,3600
7,13,22,4653,3600
7,13,23,4654,3600
7,13,24,4655,3600
7,14,1,4656,3600
7,14,2,4657,3600
7,14,3,4658,3600
7,14,4,4659,3600
7,14,5,4660,3600
7,14,6,4661,3600
7,14,7,4662,3600
7,14,8,4663,3600
7,14,9,4664,3600
7,14,10,4665,3600
7,14,11,4666,3600
7,14,12,4667,3600
7,14,13,4668,3600
7,14,14,4669,3600
7,14,15,4670,3600
7,14,16,4671,3600
7,14,17,4672,3600
7,14,18,4673,3600
7,14,19,4674,3600
7,14,20,4675,3600
7,14,21,4676,3600
7,14,22,4677,3600
7,14,23,4678,3600
7,14,24,4679,3600
7,15,1,4680,3600
7,15,2,4681,3600
7,15,3,4682,3600
7,15,4,4683,3600
7,15,5,4684,3600
7,15,6,4685,3600
7,15,7,4686,3600
7,15,8,4687,3600
7,15,9,4688,3600
7,15,10,4689,3600
7,15,11,4690,3600
7,15,12,4691,3600
7,15,13,4692,3600
7,15,14,4693,3600
7,15,15,4694,3600
7,15,16,4695,3600
7,15,17,4696,3600
7,15,18,4697,3600
7,15,19,4698,3600
7,15,20,4699,3600
7,15,21,4700,3600
7,15,22,4701,3600
7,15,23,4702,3600
7,15,24,4703,3600
7,16,1,4704,3600
7,16,2,4705,3600
7,16,3,4706,3600
7,16,4,4707,3600
7,16,5,4708,3600
7,16,6,4709,3600
7,16,7,4710,3600
7,16,8,4711,3600
7,16,9,4712,3600
7,16,10,4713,3600
7,16,11,4714,3600
7,16,12,4715,3600
7,16,13,4716,3600
7,16,14,4717,3600
7,16,15,4718,3600
7,16,16,4719,3600
7,16,17,4720,3600
7,16,18,4721,3600
7,16,19,4722,3600
7,16,20,4723,3600
7,16,21,4724,3600
7,16,22,4725,3600
7,16,23,4726,3600
7,16,24,4727,3600
7,17,1,4728,3600
