Time (hr),Time (month),Tb (C),GHE ExFT (C)
4959,6.826612903,-0.148855737,-4.434658455
4960,6.827956989,-0.149063761,-4.434862369
4961,6.829301075,-0.149271743,-4.435066241
4962,6.830645161,-0.149479682,-4.435270072
4963,6.831989247,-0.149687579,-4.435473862
4964,6.833333333,-0.149895434,-4.43567761
4965,6.834677419,-0.150103246,-4.435881317
4966,6.836021505,-0.150311016,-4.436084982
4967,6.837365591,-0.150518744,-4.436288606
4968,6.838709677,-0.15072643,-4.436492189
4969,6.840053763,-0.150934074,-4.43669573
4970,6.841397849,-0.151141675,-4.43689923
4971,6.842741935,-0.151349235,-4.437102688
4972,6.844086022,-0.151556752,-4.437306105
4973,6.845430108,-0.151764227,-4.437509481
4974,6.846774194,-0.15197166,-4.437712816
4975,6.84811828,-0.152179051,-4.43791611
4976,6.849462366,-0.1523864,-4.438119362
4977,6.850806452,-0.152593706,-4.438322573
4978,6.852150538,-0.152800971,-4.438525743
4979,6.853494624,-0.153008194,-4.438728871
4980,6.85483871,-0.153215375,-4.438931959
4981,6.856182796,-0.153422513,-4.439135005
4982,6.857526882,-0.15362961,-4.43933801
4983,6.858870968,-0.153836665,-4.439540974
4984,6.860215054,-0.154043678,-4.439743897
4985,6.86155914,-0.154250649,-4.439946779
4986,6.862903226,-0.154457578,-4.44014962
4987,6.864247312,-0.154664465,-4.44035242
4988,6.865591398,-0.154871311,-4.440555178
4989,6.866935484,-0.155078114,-4.440757896
4990,6.86827957,-0.155284876,-4.440960573
4991,6.869623656,-0.155491596,-4.441163208
4992,6.870967742,-0.155698274,-4.441365803
4993,6.872311828,-0.15590491,-4.441568357
4994,6.873655914,-0.156111505,-4.44177087
4995,6.875,-0.156318058,-4.441973342
4996,6.876344086,-0.156524569,-4.442175773
4997,6.877688172,-0.156731038,-4.442378163
4998,6.879032258,-0.156937466,-4.442580512
4999,6.880376344,-0.157143852,-4.442782821
5000,6.88172043,-0.157350196,-4.442985088
5001,6.883064516,-0.157556499,-4.443187315
5002,6.884408602,-0.15776276,-4.443389501
5003,6.885752688,-0.15796898,-4.443591646
5004,6.887096774,-0.158175157,-4.44379375
5005,6.88844086,-0.158381294,-4.443995814
5006,6.889784946,-0.158587389,-4.444197837
5007,6.891129032,-0.158793442,-4.444399819
5008,6.892473118,-0.158999453,-4.444601761
5009,6.893817204,-0.159205424,-4.444803661
5010,6.89516129,-0.159411352,-4.445005522
5011,6.896505376,-0.159617239,-4.445207341
5012,6.897849462,-0.159823085,-4.44540912
5013,6.899193548,-0.160028889,-4.445610858
5014,6.900537634,-0.160234652,-4.445812556
5015,6.90188172,-0.160440374,-4.446014213
5016,6.903225806,-0.160646054,-4.446215829
5017,6.904569892,-0.160851693,-4.446417405
5018,6.905913978,-0.16105729,-4.44661894
5019,6.907258065,-0.161262846,-4.446820435
5020,6.908602151,-0.161468361,-4.447021889
5021,6.909946237,-0.161673834,-4.447223303
5022,6.911290323,-0.161879266,-4.447424676
5023,6.912634409,-0.162084657,-4.447626009
5024,6.913978495,-0.162290006,-4.447827301
5025,6.915322581,-0.162495314,-4.448028553
5026,6.916666667,-0.162700581,-4.448229765
5027,6.918010753,-0.162905807,-4.448430936
5028,6.919354839,-0.163110992,-4.448632067
5029,6.920698925,-0.163316135,-4.448833157
5030,6.922043011,-0.163521238,-4.449034207
5031,6.923387097,-0.163726299,-4.449235217
5032,6.924731183,-0.163931319,-4.449436186
5033,6.926075269,-0.164136298,-4.449637116
5034,6.927419355,-0.164341236,-4.449838004
5035,6.928763441,-0.164546132,-4.450038853
5036,6.930107527,-0.164750988,-4.450239661
5037,6.931451613,-0.164955802,-4.450440429
5038,6.932795699,-0.165160576,-4.450641157
5039,6.934139785,-0.165365309,-4.450841845
5040,6.935483871,-0.16557,-4.451042492
5041,6.936827957,-0.165774651,-4.451243099
5042,6.938172043,-0.16597926,-4.451443667
5043,6.939516129,-0.166183829,-4.451644194
5044,6.940860215,-0.166388357,-4.45184468
5045,6.942204301,-0.166592844,-4.452045127
5046,6.943548387,-0.166797289,-4.452245534
5047,6.944892473,-0.167001694,-4.4524459
5048,6.946236559,-0.167206059,-4.452646227
5049,6.947580645,-0.167410382,-4.452846513
5050,6.948924731,-0.167614664,-4.45304676
5051,6.950268817,-0.167818906,-4.453246966
5052,6.951612903,-0.168023107,-4.453447133
5053,6.952956989,-0.168227267,-4.453647259
5054,6.954301075,-0.168431386,-4.453847345
5055,6.955645161,-0.168635465,-4.454047392
5056,6.956989247,-0.168839503,-4.454247399
5057,6.958333333,-0.1690435,-4.454447365
5058,6.959677419,-0.169247456,-4.454647292
5059,6.961021505,-0.169451372,-4.454847179
5060,6.962365591,-0.169655247,-4.455047026
5061,6.963709677,-0.169859081,-4.455246833
5062,6.965053763,-0.170062875,-4.4554466
5063,6.966397849,-0.170266628,-4.455646328
5064,6.967741935,-0.17047034,-4.455846016
5065,6.969086022,-0.170674012,-4.456045663
5066,6.970430108,-0.170877643,-4.456245272
5067,6.971774194,-0.171081234,-4.45644484
5068,6.97311828,-0.171284784,-4.456644369
5069,6.974462366,-0.171488294,-4.456843857
5070,6.975806452,-0.171691763,-4.457043307
5071,6.977150538,-0.171895192,-4.457242716
5072,6.978494624,-0.17209858,-4.457442086
5073,6.97983871,-0.172301928,-4.457641416
5074,6.981182796,-0.172505235,-4.457840707
5075,6.982526882,-0.172708502,-4.458039957
5076,6.983870968,-0.172911728,-4.458239169
5077,6.985215054,-0.173114914,-4.45843834
5078,6.98655914,-0.17331806,-4.458637472
5079,6.987903226,-0.173521165,-4.458836565
5080,6.989247312,-0.17372423,-4.459035618
5081,6.990591398,-0.173927254,-4.459234631
5082,6.991935484,-0.174130239,-4.459433605
5083,6.99327957,-0.174333182,-4.459632539
5084,6.994623656,-0.174536086,-4.459831434
5085,6.995967742,-0.174738949,-4.460030289
5086,6.997311828,-0.174941773,-4.460229105
5087,6.998655914,-0.175144555,-4.460427882
5088,7,-0.175347298,-4.460626619
5089,7.001344086,-0.17555,-4.460825316
5090,7.002688172,-0.175752663,-4.461023975
5091,7.004032258,-0.175955285,-4.461222593
5092,7.005376344,-0.176157867,-4.461421173
5093,7.00672043,-0.176360408,-4.461619713
5094,7.008064516,-0.17656291,-4.461818214
5095,7.009408602,-0.176765371,-4.462016675
5096,7.010752688,-0.176967793,-4.462215097
5097,7.012096774,-0.177170174,-4.46241348
5098,7.01344086,-0.177372515,-4.462611824
5099,7.014784946,-0.177574817,-4.462810128
5100,7.016129032,-0.177777078,-4.463008393
5101,7.017473118,-0.177979299,-4.463206619
5102,7.018817204,-0.17818148,-4.463404805
5103,7.02016129,-0.178383621,-4.463602953
5104,7.021505376,-0.178585722,-4.463801061
5105,7.022849462,-0.178787784,-4.46399913
5106,7.024193548,-0.178989805,-4.46419716
5107,7.025537634,-0.179191786,-4.464395151
5108,7.02688172,-0.179393728,-4.464593102
5109,7.028225806,-0.179595629,-4.464791015
5110,7.029569892,-0.179797491,-4.464988888
5111,7.030913978,-0.179999313,-4.465186723
5112,7.032258065,-0.180201094,-4.465384518
5113,7.033602151,-0.180402837,-4.465582274
5114,7.034946237,-0.180604539,-4.465779992
5115,7.036290323,-0.180806201,-4.46597767
5116,7.037634409,-0.181007824,-4.466175309
5117,7.038978495,-0.181209407,-4.466372909
5118,7.040322581,-0.18141095,-4.46657047
5119,7.041666667,-0.181612454,-4.466767993
5120,7.043010753,-0.181813917,-4.466965476
5121,7.044354839,-0.182015341,-4.467162921
5122,7.045698925,-0.182216726,-4.467360326
5123,7.047043011,-0.18241807,-4.467557693
5124,7.048387097,-0.182619375,-4.467755021
5125,7.049731183,-0.182820641,-4.46795231
5126,7.051075269,-0.183021866,-4.46814956
5127,7.052419355,-0.183223053,-4.468346771
5128,7.053763441,-0.183424199,-4.468543943
5129,7.055107527,-0.183625306,-4.468741077
5130,7.056451613,-0.183826373,-4.468938172
5131,7.057795699,-0.184027401,-4.469135228
5132,7.059139785,-0.184228389,-4.469332245
5133,7.060483871,-0.184429338,-4.469529224
5134,7.061827957,-0.184630247,-4.469726163
5135,7.063172043,-0.184831117,-4.469923065
5136,7.064516129,-0.185031947,-4.470119927
5137,7.065860215,-0.185232738,-4.470316751
5138,7.067204301,-0.18543349,-4.470513536
5139,7.068548387,-0.185634201,-4.470710282
5140,7.069892473,-0.185834874,-4.47090699
5141,7.071236559,-0.186035507,-4.471103659
5142,7.072580645,-0.186236101,-4.47130029
5143,7.073924731,-0.186436655,-4.471496882
5144,7.075268817,-0.18663717,-4.471693435
5145,7.076612903,-0.186837646,-4.47188995
5146,7.077956989,-0.187038082,-4.472086427
5147,7.079301075,-0.187238479,-4.472282864
5148,7.080645161,-0.187438837,-4.472479264
5149,7.081989247,-0.187639156,-4.472675624
5150,7.083333333,-0.187839435,-4.472871947
5151,7.084677419,-0.188039675,-4.47306823
5152,7.086021505,-0.188239876,-4.473264476
5153,7.087365591,-0.188440037,-4.473460683
5154,7.088709677,-0.188640159,-4.473656851
5155,7.090053763,-0.188840243,-4.473852981
5156,7.091397849,-0.189040287,-4.474049073
5157,7.092741935,-0.189240291,-4.474245126
5158,7.094086022,-0.189440257,-4.474441141
5159,7.095430108,-0.189640184,-4.474637118
5160,7.096774194,-0.189840071,-4.474833056
5161,7.09811828,-0.19003992,-4.475028956
5162,7.099462366,-0.190239729,-4.475224818
5163,7.100806452,-0.190439499,-4.475420641
5164,7.102150538,-0.19063923,-4.475616426
5165,7.103494624,-0.190838923,-4.475812173
5166,7.10483871,-0.191038576,-4.476007882
5167,7.106182796,-0.19123819,-4.476203552
5168,7.107526882,-0.191437765,-4.476399184
5169,7.108870968,-0.191637301,-4.476594778
5170,7.110215054,-0.191836798,-4.476790334
5171,7.11155914,-0.192036257,-4.476985851
5172,7.112903226,-0.192235676,-4.477181331
5173,7.114247312,-0.192435057,-4.477376772
5174,7.115591398,-0.192634398,-4.477572175
5175,7.116935484,-0.192833701,-4.47776754
5176,7.11827957,-0.193032965,-4.477962867
5177,7.119623656,-0.19323219,-4.478158156
5178,7.120967742,-0.193431376,-4.478353407
5179,7.122311828,-0.193630523,-4.47854862
5180,7.123655914,-0.193829632,-4.478743794
5181,7.125,-0.194028701,-4.478938931
5182,7.126344086,-0.194227732,-4.47913403
5183,7.127688172,-0.194426725,-4.47932909
5184,7.129032258,-0.194625678,-4.479524113
5185,7.130376344,-0.194824593,-4.479719098
5186,7.13172043,-0.195023469,-4.479914045
5187,7.133064516,-0.195222306,-4.480108954
5188,7.134408602,-0.195421105,-4.480303824
5189,7.135752688,-0.195619865,-4.480498657
5190,7.137096774,-0.195818586,-4.480693453
5191,7.13844086,-0.196017269,-4.48088821
5192,7.139784946,-0.196215913,-4.481082929
5193,7.141129032,-0.196414518,-4.481277611
5194,7.142473118,-0.196613085,-4.481472255
5195,7.143817204,-0.196811613,-4.48166686
5196,7.14516129,-0.197010103,-4.481861429
5197,7.146505376,-0.197208554,-4.482055959
5198,7.147849462,-0.197406967,-4.482250451
5199,7.149193548,-0.197605341,-4.482444906
5200,7.150537634,-0.197803676,-4.482639323
5201,7.15188172,-0.198001973,-4.482833703
5202,7.153225806,-0.198200232,-4.483028044
5203,7.154569892,-0.198398452,-4.483222348
5204,7.155913978,-0.198596634,-4.483416614
5205,7.157258065,-0.198794777,-4.483610843
5206,7.158602151,-0.198992882,-4.483805034
5207,7.159946237,-0.199190948,-4.483999187
5208,7.161290323,-0.199388976,-4.484193302
5209,7.162634409,-0.199586966,-4.48438738
5210,7.163978495,-0.199784917,-4.484581421
5211,7.165322581,-0.19998283,-4.484775424
5212,7.166666667,-0.200180705,-4.484969389
5213,7.168010753,-0.200378541,-4.485163316
5214,7.169354839,-0.20057634,-4.485357207
5215,7.170698925,-0.200774099,-4.485551059
5216,7.172043011,-0.200971821,-4.485744874
5217,7.173387097,-0.201169504,-4.485938652
5218,7.174731183,-0.201367149,-4.486132392
5219,7.176075269,-0.201564756,-4.486326095
5220,7.177419355,-0.201762324,-4.48651976
5221,7.178763441,-0.201959855,-4.486713388
5222,7.180107527,-0.202157347,-4.486906978
5223,7.181451613,-0.202354801,-4.487100531
5224,7.182795699,-0.202552217,-4.487294046
5225,7.184139785,-0.202749595,-4.487487524
5226,7.185483871,-0.202946934,-4.487680965
5227,7.186827957,-0.203144236,-4.487874369
5228,7.188172043,-0.203341499,-4.488067735
5229,7.189516129,-0.203538725,-4.488261063
5230,7.190860215,-0.203735912,-4.488454355
5231,7.192204301,-0.203933061,-4.488647609
5232,7.193548387,-0.204130172,-4.488840826
5233,7.194892473,-0.204327246,-4.489034005
5234,7.196236559,-0.204524281,-4.489227148
5235,7.197580645,-0.204721278,-4.489420253
5236,7.198924731,-0.204918237,-4.489613321
5237,7.200268817,-0.205115158,-4.489806351
5238,7.201612903,-0.205312042,-4.489999345
5239,7.202956989,-0.205508887,-4.490192301
5240,7.204301075,-0.205705694,-4.49038522
5241,7.205645161,-0.205902464,-4.490578102
5242,7.206989247,-0.206099196,-4.490770947
5243,7.208333333,-0.20629589,-4.490963755
5244,7.209677419,-0.206492545,-4.491156525
5245,7.211021505,-0.206689164,-4.491349259
5246,7.212365591,-0.206885744,-4.491541955
5247,7.213709677,-0.207082286,-4.491734614
5248,7.215053763,-0.207278791,-4.491927237
5249,7.216397849,-0.207475258,-4.492119822
5250,7.217741935,-0.207671687,-4.49231237
5251,7.219086022,-0.207868078,-4.492504881
5252,7.220430108,-0.208064432,-4.492697356
5253,7.221774194,-0.208260748,-4.492889793
5254,7.22311828,-0.208457026,-4.493082193
5255,7.224462366,-0.208653266,-4.493274556
5256,7.225806452,-0.208849469,-4.493466883
5257,7.227150538,-0.209045634,-4.493659172
5258,7.228494624,-0.209241761,-4.493851425
5259,7.22983871,-0.209437851,-4.49404364
5260,7.231182796,-0.209633903,-4.494235819
5261,7.232526882,-0.209829918,-4.494427961
5262,7.233870968,-0.210025895,-4.494620066
5263,7.235215054,-0.210221834,-4.494812134
5264,7.23655914,-0.210417736,-4.495004165
5265,7.237903226,-0.2106136,-4.49519616
5266,7.239247312,-0.210809427,-4.495388117
5267,7.240591398,-0.211005216,-4.495580038
5268,7.241935484,-0.211200968,-4.495771922
5269,7.24327957,-0.211396682,-4.49596377
5270,7.244623656,-0.211592358,-4.496155581
5271,7.245967742,-0.211787998,-4.496347354
5272,7.247311828,-0.211983599,-4.496539092
5273,7.248655914,-0.212179164,-4.496730792
5274,7.25,-0.21237469,-4.496922456
5275,7.251344086,-0.21257018,-4.497114083
5276,7.252688172,-0.212765632,-4.497305674
5277,7.254032258,-0.212961047,-4.497497227
5278,7.255376344,-0.213156424,-4.497688745
5279,7.25672043,-0.213351764,-4.497880225
5280,7.258064516,-0.213547066,-4.498071669
5281,7.259408602,-0.213742332,-4.498263076
5282,7.260752688,-0.21393756,-4.498454447
5283,7.262096774,-0.21413275,-4.498645781
5284,7.26344086,-0.214327904,-4.498837079
5285,7.264784946,-0.21452302,-4.49902834
5286,7.266129032,-0.214718098,-4.499219565
5287,7.267473118,-0.21491314,-4.499410753
5288,7.268817204,-0.215108144,-4.499601905
5289,7.27016129,-0.215303112,-4.49979302
5290,7.271505376,-0.215498041,-4.499984098
5291,7.272849462,-0.215692934,-4.500175141
5292,7.274193548,-0.21588779,-4.500366146
5293,7.275537634,-0.216082608,-4.500557116
5294,7.27688172,-0.216277389,-4.500748049
5295,7.278225806,-0.216472134,-4.500938945
5296,7.279569892,-0.216666841,-4.501129806
5297,7.280913978,-0.216861511,-4.501320629
5298,7.282258065,-0.217056143,-4.501511417
5299,7.283602151,-0.217250739,-4.501702168
5300,7.284946237,-0.217445298,-4.501892883
5301,7.286290323,-0.217639819,-4.502083561
5302,7.287634409,-0.217834304,-4.502274203
5303,7.288978495,-0.218028752,-4.502464809
5304,7.290322581,-0.218223162,-4.502655379
5305,7.291666667,-0.218417536,-4.502845912
5306,7.293010753,-0.218611873,-4.503036409
5307,7.294354839,-0.218806172,-4.50322687
5308,7.295698925,-0.219000435,-4.503417295
5309,7.297043011,-0.219194661,-4.503607683
5310,7.298387097,-0.21938885,-4.503798035
5311,7.299731183,-0.219583002,-4.503988351
5312,7.301075269,-0.219777117,-4.504178631
5313,7.302419355,-0.219971195,-4.504368875
5314,7.303763441,-0.220165236,-4.504559083
5315,7.305107527,-0.220359241,-4.504749254
5316,7.306451613,-0.220553208,-4.50493939
5317,7.307795699,-0.220747139,-4.505129489
5318,7.309139785,-0.220941033,-4.505319552
5319,7.310483871,-0.22113489,-4.505509579
5320,7.311827957,-0.221328711,-4.50569957
5321,7.313172043,-0.221522494,-4.505889525
5322,7.314516129,-0.221716241,-4.506079445
5323,7.315860215,-0.221909951,-4.506269328
5324,7.317204301,-0.222103625,-4.506459175
5325,7.318548387,-0.222297262,-4.506648986
5326,7.319892473,-0.222490862,-4.506838761
5327,7.321236559,-0.222684425,-4.5070285
5328,7.322580645,-0.222877952,-4.507218203
5329,7.323924731,-0.223071442,-4.50740787
5330,7.325268817,-0.223264895,-4.507597501
5331,7.326612903,-0.223458312,-4.507787097
5332,7.327956989,-0.223651692,-4.507976656
5333,7.329301075,-0.223845036,-4.50816618
5334,7.330645161,-0.224038342,-4.508355668
5335,7.331989247,-0.224231613,-4.50854512
5336,7.333333333,-0.224424847,-4.508734536
5337,7.334677419,-0.224618044,-4.508923916
5338,7.336021505,-0.224811205,-4.50911326
5339,7.337365591,-0.225004329,-4.509302569
5340,7.338709677,-0.225197417,-4.509491842
5341,7.340053763,-0.225390468,-4.509681079
5342,7.341397849,-0.225583483,-4.50987028
5343,7.342741935,-0.225776461,-4.510059446
5344,7.344086022,-0.225969403,-4.510248576
5345,7.345430108,-0.226162308,-4.51043767
5346,7.346774194,-0.226355177,-4.510626728
5347,7.34811828,-0.22654801,-4.510815751
5348,7.349462366,-0.226740806,-4.511004738
5349,7.350806452,-0.226933566,-4.511193689
5350,7.352150538,-0.227126289,-4.511382605
5351,7.353494624,-0.227318976,-4.511571485
5352,7.35483871,-0.227511627,-4.51176033
5353,7.356182796,-0.227704241,-4.511949139
5354,7.357526882,-0.227896819,-4.512137912
5355,7.358870968,-0.228089361,-4.51232665
5356,7.360215054,-0.228281867,-4.512515352
5357,7.36155914,-0.228474336,-4.512704018
5358,7.362903226,-0.228666769,-4.512892649
5359,7.364247312,-0.228859165,-4.513081245
5360,7.365591398,-0.229051526,-4.513269805
5361,7.366935484,-0.22924385,-4.513458329
5362,7.36827957,-0.229436138,-4.513646818
5363,7.369623656,-0.22962839,-4.513835272
5364,7.370967742,-0.229820606,-4.51402369
5365,7.372311828,-0.230012785,-4.514212073
5366,7.373655914,-0.230204929,-4.51440042
5367,7.375,-0.230397036,-4.514588732
5368,7.376344086,-0.230589107,-4.514777008
5369,7.377688172,-0.230781142,-4.514965249
5370,7.379032258,-0.230973141,-4.515153454
5371,7.380376344,-0.231165104,-4.515341625
5372,7.38172043,-0.231357031,-4.515529759
5373,7.383064516,-0.231548921,-4.515717859
5374,7.384408602,-0.231740776,-4.515905923
5375,7.385752688,-0.231932595,-4.516093952
5376,7.387096774,-0.232124377,-4.516281945
5377,7.38844086,-0.232316124,-4.516469904
5378,7.389784946,-0.232507834,-4.516657827
5379,7.391129032,-0.232699509,-4.516845714
5380,7.392473118,-0.232891148,-4.517033567
5381,7.393817204,-0.233082751,-4.517221384
5382,7.39516129,-0.233274317,-4.517409166
5383,7.396505376,-0.233465848,-4.517596913
5384,7.397849462,-0.233657343,-4.517784624
5385,7.399193548,-0.233848802,-4.517972301
5386,7.400537634,-0.234040225,-4.518159942
5387,7.40188172,-0.234231613,-4.518347548
5388,7.403225806,-0.234422964,-4.518535119
5389,7.404569892,-0.23461428,-4.518722655
5390,7.405913978,-0.23480556,-4.518910156
5391,7.407258065,-0.234996804,-4.519097621
5392,7.408602151,-0.235188012,-4.519285052
5393,7.409946237,-0.235379184,-4.519472447
5394,7.411290323,-0.235570321,-4.519659807
5395,7.412634409,-0.235761422,-4.519847133
5396,7.413978495,-0.235952487,-4.520034423
5397,7.415322581,-0.236143516,-4.520221678
5398,7.416666667,-0.23633451,-4.520408898
5399,7.418010753,-0.236525468,-4.520596083
5400,7.419354839,-0.23671639,-4.520783233
5401,7.420698925,-0.236907277,-4.520970349
5402,7.422043011,-0.237098128,-4.521157429
5403,7.423387097,-0.237288943,-4.521344474
5404,7.424731183,-0.237479723,-4.521531485
5405,7.426075269,-0.237670466,-4.52171846
5406,7.427419355,-0.237861175,-4.5219054
5407,7.428763441,-0.238051848,-4.522092306
